-0.30000000,0.90000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.30000000,1.05000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.15000000,0.90000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.15000000,1.05000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.00000000,0.90000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.00000000,1.05000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.15000000,0.90000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.15000000,1.05000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.30000000,0.90000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.30000000,1.05000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.30000000,0.970000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.30000000,1.16000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.15000000,0.970000000,1.47750000,0.00000000,0.00000000,0.00,1.00
-0.15000000,1.16000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.00000000,0.970000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.00000000,1.16000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.15000000,0.970000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.15000000,1.16000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.30000000,0.970000000,1.47750000,0.00000000,0.00000000,0.00,1.00
0.30000000,1.16000000,1.47750000,0.00000000,0.00000000,0.00,1.00
