0.80000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.45000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.45000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
