0.80000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
1.00000000,0.25000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.95000000,0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.90000000,0.25000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.80000000,0.25000000,0.86000000,0.65328148,0.27059805,-0.65328148,0.27059805
1.00000000,-0.06000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.95000000,0.04000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.90000000,-0.06000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.80000000,-0.11000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.75000000,-0.01000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
1.00000000,-0.31000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.95000000,-0.21000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.90000000,-0.31000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.80000000,-0.36000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.75000000,-0.26000000,0.86000000,0.50000000,-0.50000000,-0.50000000,-0.50000000
0.80000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.25000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.05000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.35000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.15000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.80000000,-0.45000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.95000000,-0.45000000,0.86000000,0.70710678,0.00000000,-0.70710678,0.00000000
0.90723886,0.33112410,0.86000000,0.31654403,-0.63229730,-0.31654403,-0.63229730
0.70831767,0.48199316,0.86000000,0.50959381,0.49021847,-0.50959381,0.49021847
0.87232597,-0.34334431,0.86000000,0.70475606,-0.05760988,-0.70475606,-0.05760988
